ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend,ctr,cvr,cpc,cpa,high_performer
enriched_ad_5865,campaign_029,HOME VALUES ARE CHANGING.,,GET YOUR FREE HOME VALUATION,,,image,real_estate,66509,633,9,1408.56,0.009517508908568765,0.014218009478672985,2.22521327014218,156.50666666666666,0
enriched_ad_5866,campaign_044,All of Us RESEARCH Program,Together We Can Change The Face Of Medicine. Contact All of Us Research Huntsville.,Contact All of Us,,,image,healthcare,71311,1278,89,1686.21,0.017921498787003408,0.06964006259780908,1.319413145539906,18.9461797752809,0
enriched_ad_5867,campaign_009,Dependable Farm Bureau Insurance,Experience reliable coverage with FARM BUREAU. Get your quote today and enjoy dependable insurance for all your needs.,Get A Quote,,,image,insurance,95682,1950,143,1310.69,0.020380008779080704,0.07333333333333333,0.672148717948718,9.165664335664337,1
enriched_ad_5868,campaign_010,Scott - Swimming Pools,,,,,image,ecommerce,89005,1418,69,1583.1,0.01593168923094208,0.04866008462623413,1.116431593794076,22.943478260869565,0
enriched_ad_5869,campaign_006,ORO PUTNAM ADVENTURE AWAITS,Discover Putnam Family Fun Beating The Great Outdoors I♥NY WWW.VisitPutnam.org Biking York,,,,image,entertainment,31870,845,153,240.02,0.02651396297458425,0.18106508875739644,0.28404733727810655,1.5687581699346407,1
enriched_ad_5870,campaign_021,Agri-Fab,Lawn Care Made Easy SWIVEL CART ESTD 1960 RURAL KING AMERICA'S FARM & HOME STORE Purchase yours today at Rural King,Purchase yours,,,image,ecommerce,21083,230,19,287.8,0.01090926338756344,0.08260869565217391,1.251304347826087,15.147368421052633,0
enriched_ad_5871,campaign_013,MULLINS Whey Protein Isolate,"Protein Isolate | rBGH, Gluten & Antibiotic Free Soy-Free. Learn More at store.mullinswhey.com V Mullins WHEY - 100% Whey A protein 4 Isolation Vanilla Flavor (882) 25 Persentas",LEARN MORE,,,image,ecommerce,33605,649,40,423.33,0.019312602291325694,0.061633281972265024,0.6522804314329738,10.58325,0
enriched_ad_5872,campaign_036,BRAGG WEIGHT LOSS,,CLICK HERE FOR MORE INFO!,,,image,ecommerce,56461,794,63,831.04,0.01406280441366607,0.07934508816120907,1.0466498740554155,13.19111111111111,0
enriched_ad_5873,campaign_044,Strawberry Frosty Limited Time Only,Participating US Wendy's offers Strawberry Frosty in limited quantities.,,,,image,food and beverage,84890,1282,101,841.24,0.015101896572034397,0.07878315132605304,0.6561934477379096,8.329108910891089,0
enriched_ad_5874,campaign_008,Now Is The Right Time To Get A Pool,The kids won't be young forever. NOW is the right time to get a pool.,,,,image,entertainment,62591,1178,109,428.38,0.018820597210461566,0.09252971137521222,0.36365025466893036,3.930091743119266,0
enriched_ad_5875,campaign_037,GRAB YOUR FAVORITE WBEZ GEAR AT SUMMER CLEARANCE PRICES,,SHOP NOW,,,image,entertainment,30506,542,105,260.14,0.017766996656395462,0.1937269372693727,0.47996309963099626,2.4775238095238095,0
enriched_ad_5876,campaign_035,"sissiparks.","CLARKSBURG SPLASH ZONE SUMMER FUN",Learn More,facebook,,image,ecommerce,55076,1011,88,912.36,0.018356452901445275,0.08704253214638971,0.902433234421365,10.367727272727272,0
enriched_ad_5877,campaign_014,CityParks - Clarksville Splash Zone,"Experience the ultimate summer fun at CityParks' Splashtown in Clarksville. Perfect for families, this destination offers thrilling rides and attractions that cater to all ages.",Visit Now!,facebook,,image,entertainment,98804,1526,279,787.19,0.015444718837294036,0.18283093053735255,0.5158519003931848,2.821469534050179,0
enriched_ad_5878,campaign_036,Deca Beach,,Book Now,,,image,entertainment,30670,705,117,222.26,0.02298663188783828,0.16595744680851063,0.3152624113475177,1.8996581196581195,1
enriched_ad_5879,campaign_043,Food Giant Employee-Owned,"Employee-owned, serving you better. From our family of stores to yours!",View Deals!,,,image,food,64370,1399,124,737.48,0.021733726891409042,0.08863473909935668,0.5271479628305933,5.9474193548387095,1
enriched_ad_5880,campaign_013,Solar - American Made Products,"Route 66, SOLAR. Get your free estimate locally owned and begin saving with solar today.",Get Your Free Estimate Locally Owned,,,image,ecommerce,34771,476,41,602.1,0.013689568893618245,0.0861344537815126,1.2649159663865546,14.685365853658537,0
enriched_ad_5881,campaign_003,Reduce Your Energy Bill & Increase Solar Savings!,"Route 66, SOLAR - Locally owned. Built with American made products.",Schedule a Free Estimate,,,image,ecommerce,98467,1104,61,1536.93,0.011211878091137132,0.0552536231884058,1.3921467391304347,25.195573770491805,0
enriched_ad_5882,campaign_026,FESTIVALSOUTH 2023,"Now thru June 24, FESTIVALSOUTH.ORG",,,,image,entertainment,78655,1291,180,695.64,0.01641345114741593,0.139426800929512,0.538838109992254,3.8646666666666665,0
enriched_ad_5883,campaign_007,WDAM Law - Answers Your Legal Questions,WDAM7 Have Questions? Click Here Free background information available upon request.,Click Here,,,image,ecommerce,75228,948,58,1198.57,0.01260169085978625,0.06118143459915612,1.2643143459915611,20.665,0
enriched_ad_5884,campaign_038,Challenge,"422
PARK POINT THURSDAY, JULY 13 | 6:30 p.m.
FREE KIDS RACES Kids 12 & UNDER
REGISTER AT GRANDMASMARATHON.COM M.I.L.E.R.",,,,image,entertainment,32064,827,110,177.73,0.025792165668662676,0.13301088270858524,0.2149093107617896,1.6157272727272727,1
enriched_ad_5885,campaign_031,WIN BIG WITH WESTVIMA LOTTERY,Experience the thrill of winning big in West Virginia! Play NASCAR Powerball and collect 'n win. Enjoy exclusive promotions during playoffs.,CLICK FOR DETAILS,,,video,ecommerce,46592,855,67,740.5,0.018350789835164836,0.0783625730994152,0.8660818713450292,11.052238805970148,0
enriched_ad_5886,campaign_036,"NEWS",AT 10:00,Learn More,facebook,,image,ecommerce,58785,737,71,813.02,0.012537211873777324,0.09633649932157395,1.10314789687924,11.450985915492957,0
enriched_ad_5887,campaign_044,Veterans Job Fairs IN-PERSON & ONLINE,Register Today DAV Recruits / ILITARY,,,,image,"employment, education",47095,805,57,532.39,0.017093109671939697,0.07080745341614907,0.6613540372670808,9.340175438596491,0
enriched_ad_5888,campaign_030,Shop with Capital One,Discover the convenience of shopping online. Follow these simple steps to save money and time.,Click View Codes,,,image,ecommerce,60130,870,71,981.23,0.014468651255612839,0.08160919540229886,1.1278505747126437,13.820140845070423,0
enriched_ad_5889,campaign_040,The Play of the Week at Alfred State College,,Vote Here!,,,video,education,82655,2351,243,917.46,0.028443530336942715,0.10336027222458528,0.39024245002126756,3.7755555555555556,1
enriched_ad_5890,campaign_021,Vote Here!,,Vote Here!,,,video,education,32134,634,70,228.31,0.019729881122798283,0.11041009463722397,0.36011041009463723,3.2615714285714286,0
enriched_ad_5891,campaign_019,Vote for Pioners of the Alfred State College Week!,,Vote Here,,,video,education,59808,1015,91,545.76,0.016970973782771535,0.0896551724137931,0.5376945812807882,5.997362637362637,0
enriched_ad_5892,campaign_046,Capabilities,"Upholstery Services With over 40 years of upholstery Experience, Capabilities can custom make the seating you truly want for your customers and breathe new life into your cherished antiques or flea market finds!",CLICK HERE TO LEARN MORE,,,image,ecommerce,55132,750,61,580.33,0.013603714721033156,0.08133333333333333,0.7737733333333334,9.51360655737705,0
enriched_ad_5893,campaign_014,The Butler Institute of American Art,"Exhibitions, art lectures, family events, music, member perks, weddings, meet the artist events. Admission is free and art is for everyone.",,,,image,education,66880,968,112,744.71,0.014473684210526316,0.11570247933884298,0.7693285123966942,6.649196428571429,0
enriched_ad_5894,campaign_050,SAVE the DATE,SUMMER 2024 PARIS CHROM PARIS 2024 BANANS for the MARRIAGE OF SPORT & CULTURE in the heart of Paris,,,,image,entertainment,46715,843,102,380.41,0.018045595633094297,0.12099644128113879,0.45125741399762753,3.729509803921569,0
enriched_ad_5895,campaign_036,"The Butler, The Art of John Mellencamp","BLOODLINE:
The Butler
The Art of John Mellencamp
Institute Of American Art & Speck Mellencamp
May 7th-July 2nd",,,,image,entertainment,85854,1698,317,736.18,0.019777762247536516,0.18669022379269729,0.43355712603062424,2.322334384858044,0
enriched_ad_5896,campaign_003,Spring into Savings with the WhatsOnStage Theatre Club!,Join today for access to exclusive club rates for theatre in London! Save 20% on an annual membership now.,THEATRE CLUB,,,image,entertainment,74060,2029,206,473.44,0.027396705374021064,0.10152784622966979,0.23333661902414982,2.298252427184466,1
enriched_ad_5897,campaign_048,Spring into Savings with the WhatsOnStage Theatre Club!,Join today for access to exclusive club rates for theatre in London! Save 20% on an annual membership now. THEATRE CLUB PRESENTED BY WHATSONSTAGE,,,,image,entertainment,78548,1764,315,394.45,0.022457605540561185,0.17857142857142858,0.2236111111111111,1.2522222222222221,1
enriched_ad_5898,campaign_031,Long Lighting Consulting Group,"Consulting Group Illuminating your way since 1996
2111 SW Belle Ave, Topeka (785) 272-0404",,,,image,ecommerce,45631,853,88,643.07,0.018693432096600994,0.10316529894490035,0.753892145369285,7.307613636363637,0
enriched_ad_5899,campaign_028,Your Way to Heart and Vasculature Services,Explore our comprehensive range of heart and vascular services tailored specifically for you. Our expert team ensures top-notch care every step of the way.,Learn More,,,image,healthcare,68468,793,51,1715.53,0.011582052929835836,0.06431273644388398,2.163341740226986,33.637843137254904,0
enriched_ad_5900,campaign_023,WHEN YOUR HAIR DRYER WON'T CUT IT...,"CALL PEARSON FOR FAST, FRIENDLY SERVICE! Pearson PLUMBING HEATING/AC. PEST • DRAINS www.pearsonguy.com Call 815-398-8312",Call 815-398-8312,,,image,ecommerce,93451,1093,77,1319.14,0.01169596901049748,0.07044830741079597,1.2068984446477586,17.131688311688315,0
enriched_ad_5901,campaign_039,Blood Center,"We need blood. Like pumpkin schedule, your needs spice!",,,,image,healthcare,60110,1154,68,1157.44,0.019198136749292962,0.058925476603119586,1.0029809358752166,17.021176470588237,0
enriched_ad_5902,campaign_024,Mere - Financial Partner in Lansing,"Need a reliable partner for your banking needs? Look no further. Mercantile Bank® offers FDIC insurance, ensuring peace of mind and financial security.",Get Started with Mere Today!,,,image,finance,44542,523,14,1428.98,0.011741726909433793,0.02676864244741874,2.7322753346080306,102.07000000000001,0
enriched_ad_5903,campaign_037,Leaders in White Burgundy Since 1926,cipated by Deutsch Family Wine & Spis Samba CT. Please Dirk P CAVE DE LUGNY,LEARN MORE,,,image,ecommerce,46820,951,66,508.72,0.020311832550192227,0.0694006309148265,0.534931650893796,7.707878787878788,1
enriched_ad_5904,campaign_006,Don't Miss The Best Campgrounds,Get exclusive access to the best data from Campground Reviews.com RV LIFE Trip Wizard,,,,image,travel,87360,1773,96,1656.45,0.02029532967032967,0.05414551607445008,0.9342639593908629,17.2546875,1
enriched_ad_5905,campaign_036,Make RV Trip Planning Easy,"Discover the joys of traveling in comfort with our comprehensive guide to planning your perfect RV adventure. Whether you're an experienced traveler or new to road trips, we've got you covered.",Start Your Adventure Today!,facebook,,image,travel,62230,1091,70,771.43,0.017531737104290537,0.06416131989000917,0.7070852428964253,11.020428571428571,0
enriched_ad_5906,campaign_008,Find Better Campgrounds,Get exclusive access to better reviews. B RV Life Trip Wizard,,,,image,travel,73001,1547,122,1275.09,0.02119149052752702,0.0788623141564318,0.8242340012928248,10.45155737704918,1
enriched_ad_5907,campaign_001,Join the CFL's Loudest Fans at Atticus Field,,Buy Tickets Today,,,image,entertainment,86798,1712,180,563.83,0.019723956773197538,0.10514018691588785,0.32933995327102805,3.1323888888888893,0
enriched_ad_5908,campaign_045,JuneEleventh,Freedom for All Presented by P&G,,,,image,ecommerce,32194,544,33,546.61,0.01689755855128285,0.06066176470588235,1.0047977941176471,16.563939393939393,0
enriched_ad_5909,campaign_043,Live with Kelly and Mark from Costars in Life to Co-Hosts on Live Weekdays at 9 AM,,,,,image,entertainment,30202,441,60,249.4,0.014601682007814053,0.1360544217687075,0.5655328798185941,4.156666666666667,0
enriched_ad_5910,campaign_005,Local - Half Price New Every Week,,Click Here to Get Yours!,,,image,ecommerce,94201,1737,161,1053.37,0.01843929469963164,0.09268854346574554,0.6064306275187104,6.5426708074534154,0
enriched_ad_5911,campaign_014,WASTE PRO®,"Caring For Our Communities - WASTE PRO is committed to making our communities cleaner and safer. With an impressive $10,000 Driver or even just $5,000 Helper award-winning service.",,,,image,ecommerce,24516,497,34,366.22,0.020272475118290095,0.06841046277665996,0.7368611670020121,10.771176470588236,1
enriched_ad_5912,campaign_017,WASTE PRO,Caring For Our Communities GROW WITH US! Excellent Benefits APPLY TODAY WASH P,,,,image,ecommerce,29143,505,29,450.33,0.017328346429674363,0.05742574257425743,0.8917425742574258,15.528620689655172,0
enriched_ad_5913,campaign_043,Limited Time! Debt Consolidation,Discover the benefits of combining your loans into one manageable payment. Simplify your finances with our expert advice and services.,Learn More,,,image,finance,30153,223,5,911.47,0.007395615693297516,0.02242152466367713,4.087309417040359,182.294,0
enriched_ad_5914,campaign_038,Adventure Credit Union Debt Consolidation Loans,A Limited Time Offer! As low as 8.99%. Learn More *Restrictions Apply.,*Click for details*,,,image,ecommerce,30254,591,32,452.43,0.01953460699411648,0.05414551607445008,0.7655329949238578,14.1384375,0
enriched_ad_5915,campaign_007,INJURED BY A TEXTING DRIVING?,Wayne Hardy Law - Call us at 800-555-1212 for legal advice on texting while driving accidents.,Call Us,,,image,law & legal services,85488,1122,76,1336.05,0.013124649073554182,0.0677361853832442,1.1907754010695186,17.579605263157895,0
enriched_ad_5916,campaign_022,Serious Injury? We Can Help!,Wayne Hardy Law. 800-Injured,,,,image,"legal services, personal injury law firms",57553,933,63,893.3,0.016211144510277484,0.06752411575562701,0.957449088960343,14.179365079365079,0
enriched_ad_5917,campaign_042,HELP US CELEBRATE 30 YEARS OF CONNECTING HOOSIERS,Must be 18 or older to play. Please play responsibly. Problem Gambling Helpline: 1-800-994-8448.,Learn more,,,video,entertainment,23271,545,78,160.03,0.023419706931373813,0.14311926605504588,0.2936330275229358,2.0516666666666667,1
enriched_ad_5918,campaign_019,Congratulations to the Graduates of 2023!,,,,,image,finance,88058,1001,35,2162.76,0.011367507778963865,0.03496503496503497,2.1605994005994007,61.79314285714286,0
enriched_ad_5919,campaign_009,Webinar: Advanced Nesting Techniques,"to Make You More Productive June 21@ 2pm ET With Kenny Belfatto, CIM-TECH'S National Sales manager, learn to Save time Reduce costs Boost productivity Register Now",REGISTER NOW,,,video,education,67157,2177,242,545.77,0.032416576082910195,0.11116214974735875,0.2506982085438677,2.2552479338842972,1
enriched_ad_5920,campaign_044,Discover Woodworking,"Join our woodworking community and connect with fellow enthusiasts. Share your projects, get feedback from experts, or simply enjoy the beauty of handcrafted wood pieces.",Like us on Facebook,facebook,,image,entertainment,65043,1071,134,313.89,0.016466030164660302,0.12511671335200747,0.29308123249299717,2.3424626865671643,0
enriched_ad_5921,campaign_030,Find Your Next Favorite Movie!,"Discover the latest movies, add them directly to your streaming service with just three easy steps. Click 'Continue to Movies', Add MoviesToStream Extension and find out where you can watch all of our favorite shows! MOVIES STREAM",Click Here Now,facebook,,video,entertainment,99694,2644,357,750.81,0.026521154733484462,0.13502269288956126,0.28396747352496216,2.103109243697479,1
enriched_ad_5922,campaign_030,Verified Coupons Available,,,,,image,ecommerce,22062,233,11,255.07,0.010561145861662588,0.04721030042918455,1.0947210300429184,23.188181818181818,0
enriched_ad_5923,campaign_028,Simplifying Stoma Management,"There's No Mystique to Fix the Leak. Catherine T. Milne, APRN, MSN, ANP/ACNS-BC, CWOCN-AP Sponsored by convatec WATCH TODAY!",,,,video,healthcare,28140,370,28,708.45,0.013148542999289269,0.07567567567567568,1.9147297297297299,25.301785714285717,0
